Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
-0.099945068359375,-0.0997314453125,-4.65972900390625E-06,3.94378662109375E-05,4.40975952148438E-05
-0.09490966796875,-0.09466552734375,-3.0670166015625E-06,4.05303955078125E-05,4.3597412109375E-05
-0.089874267578125,-0.089630126953125,-1.93634033203125E-06,4.11407470703125E-05,4.30770874023438E-05
-0.0848388671875,-0.084625244140625,-1.08917236328125E-06,4.1510009765625E-05,4.25991821289063E-05
-0.079803466796875,-0.07958984375,-4.26635742187501E-07,4.169921875E-05,4.21258544921875E-05
-0.07476806640625,-0.074554443359375,1.15356445312501E-07,4.17999267578125E-05,4.16845703125E-05
-0.069732666015625,-0.069549560546875,5.633544921875E-07,4.18243408203125E-05,4.1260986328125E-05
-0.064697265625,-0.06451416015625,9.3719482421875E-07,4.18792724609375E-05,4.09420776367188E-05
-0.059661865234375,-0.059539794921875,1.26312255859375E-06,4.19586181640625E-05,4.06954956054687E-05
-0.05462646484375,-0.054473876953125,1.54632568359375E-06,4.21051025390625E-05,4.05587768554688E-05
-0.049591064453125,-0.0494598388671875,1.80572509765625E-06,4.23095703125E-05,4.05038452148438E-05
-0.0445556640625,-0.04442138671875,2.04620361328125E-06,4.26177978515625E-05,4.05715942382813E-05
-0.039520263671875,-0.0393829345703125,2.26593017578125E-06,4.3011474609375E-05,4.07455444335938E-05
-0.03448486328125,-0.0343658447265625,2.48779296875E-06,4.3487548828125E-05,4.0999755859375E-05
-0.029449462890625,-0.0293121337890625,2.7093505859375E-06,4.4097900390625E-05,4.13885498046875E-05
-0.0244140625,-0.024273681640625,2.94708251953125E-06,4.4891357421875E-05,4.19442749023438E-05
-0.019378662109375,-0.0192535400390625,3.20220947265625E-06,4.5806884765625E-05,4.26046752929688E-05
-0.01434326171875,-0.0142120361328125,3.49273681640625E-06,4.6844482421875E-05,4.33517456054688E-05
-0.009307861328125,-0.0091705322265625,3.8323974609375E-06,4.8065185546875E-05,4.42327880859375E-05
