Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
0.101470947265625,0.1014404296875,6.011962890625E-06,3.8427734375E-05,3.2415771484375E-05
0.10650634765625,0.106475830078125,6.0943603515625E-06,3.91082763671875E-05,3.3013916015625E-05
0.111541748046875,0.111572265625,6.207275390625E-06,3.99139404296875E-05,3.37066650390625E-05
0.1165771484375,0.116546630859375,6.35986328125E-06,4.07928466796875E-05,3.44329833984375E-05
0.121612548828125,0.12158203125,6.5643310546875E-06,4.169921875E-05,3.51348876953125E-05
0.12664794921875,0.1265869140625,6.8206787109375E-06,4.2547607421875E-05,3.57269287109375E-05
0.131683349609375,0.13165283203125,7.1075439453125E-06,4.32525634765625E-05,3.614501953125E-05
0.13671875,0.13665771484375,7.415771484375E-06,4.3780517578125E-05,3.636474609375E-05
0.141754150390625,0.141693115234375,7.7301025390625E-06,4.4036865234375E-05,3.63067626953125E-05
0.14678955078125,0.146728515625,8.0108642578125E-06,4.4036865234375E-05,3.60260009765625E-05
0.151824951171875,0.1517333984375,8.26416015625E-06,4.38079833984375E-05,3.55438232421875E-05
0.1568603515625,0.15679931640625,8.45947265625E-06,4.33868408203125E-05,3.49273681640625E-05
0.161895751953125,0.161834716796875,8.587646484375E-06,4.27947998046875E-05,3.42071533203125E-05
0.16693115234375,0.166839599609375,8.6639404296875E-06,4.21356201171875E-05,3.34716796875E-05
0.171966552734375,0.171875,8.6944580078125E-06,4.14276123046875E-05,3.2733154296875E-05
0.177001953125,0.1768798828125,8.673095703125E-06,4.0753173828125E-05,3.2080078125E-05
0.182037353515625,0.18194580078125,8.624267578125E-06,4.0093994140625E-05,3.14697265625E-05
0.18707275390625,0.186981201171875,8.538818359375E-06,3.95111083984375E-05,3.09722900390625E-05
0.192108154296875,0.191925048828125,8.4503173828125E-06,3.89739990234375E-05,3.0523681640625E-05
0.1971435546875,0.196990966796875,8.3465576171875E-06,3.85162353515625E-05,3.0169677734375E-05
0.202178955078125,0.2020263671875,8.2427978515625E-06,3.81103515625E-05,2.98675537109375E-05
0.20721435546875,0.207061767578125,8.135986328125E-06,3.7774658203125E-05,2.9638671875E-05
0.212249755859375,0.21209716796875,8.038330078125E-06,3.74908447265625E-05,2.94525146484375E-05
0.21728515625,0.21710205078125,7.94677734375E-06,3.7255859375E-05,2.930908203125E-05
0.222320556640625,0.22210693359375,7.8643798828125E-06,3.70513916015625E-05,2.918701171875E-05
0.22735595703125,0.227142333984375,7.7880859375E-06,3.68896484375E-05,2.91015625E-05
0.232391357421875,0.23223876953125,7.7239990234375E-06,3.67401123046875E-05,2.901611328125E-05
0.2374267578125,0.23724365234375,7.666015625E-06,3.663330078125E-05,2.896728515625E-05
0.242462158203125,0.24224853515625,7.611083984375E-06,3.65234375E-05,2.8912353515625E-05
0.24749755859375,0.247283935546875,7.562255859375E-06,3.64471435546875E-05,2.88848876953125E-05
0.252532958984375,0.2523193359375,7.525634765625E-06,3.63739013671875E-05,2.88482666015625E-05
0.257568359375,0.257415771484375,7.4859619140625E-06,3.63311767578125E-05,2.884521484375E-05
0.262603759765625,0.2623291015625,7.4554443359375E-06,3.629150390625E-05,2.88360595703125E-05
0.26763916015625,0.267425537109375,7.421875E-06,3.6273193359375E-05,2.8851318359375E-05
0.272674560546875,0.272430419921875,7.4005126953125E-06,3.62579345703125E-05,2.8857421875E-05
0.2777099609375,0.2774658203125,7.373046875E-06,3.626708984375E-05,2.889404296875E-05
0.282745361328125,0.282470703125,7.3577880859375E-06,3.6279296875E-05,2.89215087890625E-05
0.28778076171875,0.287506103515625,7.3394775390625E-06,3.6334228515625E-05,2.89947509765625E-05
0.292816162109375,0.292572021484375,7.32421875E-06,3.63861083984375E-05,2.90618896484375E-05
0.2978515625,0.297576904296875,7.3211669921875E-06,3.64410400390625E-05,2.9119873046875E-05
0.302886962890625,0.302642822265625,7.3150634765625E-06,3.651123046875E-05,2.91961669921875E-05
0.30792236328125,0.3076171875,7.3150634765625E-06,3.65814208984375E-05,2.9266357421875E-05
0.312957763671875,0.312652587890625,7.32421875E-06,3.66485595703125E-05,2.93243408203125E-05
0.3179931640625,0.3177490234375,7.3333740234375E-06,3.6737060546875E-05,2.94036865234375E-05
0.323028564453125,0.322723388671875,7.33642578125E-06,3.68560791015625E-05,2.95196533203125E-05
0.32806396484375,0.32769775390625,7.354736328125E-06,3.69598388671875E-05,2.96051025390625E-05
0.333099365234375,0.332794189453125,7.3699951171875E-06,3.7109375E-05,2.97393798828125E-05
0.338134765625,0.33782958984375,7.391357421875E-06,3.72467041015625E-05,2.98553466796875E-05
0.343170166015625,0.34283447265625,7.415771484375E-06,3.74114990234375E-05,2.99957275390625E-05
0.34820556640625,0.347900390625,7.4462890625E-06,3.75762939453125E-05,3.01300048828125E-05
0.353240966796875,0.352874755859375,7.48291015625E-06,3.7762451171875E-05,3.0279541015625E-05
0.3582763671875,0.35797119140625,7.525634765625E-06,3.7957763671875E-05,3.043212890625E-05
0.363311767578125,0.36297607421875,7.568359375E-06,3.81683349609375E-05,3.05999755859375E-05
0.36834716796875,0.36798095703125,7.6202392578125E-06,3.84033203125E-05,3.07830810546875E-05
0.373382568359375,0.373016357421875,7.684326171875E-06,3.86566162109375E-05,3.09722900390625E-05
0.37841796875,0.378082275390625,7.745361328125E-06,3.890380859375E-05,3.1158447265625E-05
0.383453369140625,0.38311767578125,7.82470703125E-06,3.91815185546875E-05,3.13568115234375E-05
0.38848876953125,0.3880615234375,7.9010009765625E-06,3.946533203125E-05,3.15643310546875E-05
0.393524169921875,0.3931884765625,7.9986572265625E-06,3.97735595703125E-05,3.177490234375E-05
0.3985595703125,0.398162841796875,8.099365234375E-06,4.007568359375E-05,3.1976318359375E-05
