Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
0.020904541015625,0.0210418701171875,4.5245361328125E-06,4.27886962890625E-05,3.826416015625E-05
0.02593994140625,0.0261138916015625,4.91943359375E-06,4.3438720703125E-05,3.8519287109375E-05
0.030975341796875,0.0311492919921875,5.340576171875E-06,4.3853759765625E-05,3.851318359375E-05
0.0360107421875,0.0361663818359375,5.767822265625E-06,4.4036865234375E-05,3.826904296875E-05
0.041046142578125,0.0411956787109375,6.16455078125E-06,4.400634765625E-05,3.7841796875E-05
0.04608154296875,0.0462615966796875,6.5338134765625E-06,4.38232421875E-05,3.72894287109375E-05
0.051116943359375,0.05120849609375,6.84814453125E-06,4.346923828125E-05,3.662109375E-05
0.05615234375,0.05615234375,7.110595703125E-06,4.3035888671875E-05,3.592529296875E-05
0.061187744140625,0.061248779296875,7.3211669921875E-06,4.25811767578125E-05,3.5260009765625E-05
0.06622314453125,0.066253662109375,7.4676513671875E-06,4.21478271484375E-05,3.468017578125E-05
0.071258544921875,0.0712890625,7.586669921875E-06,4.17999267578125E-05,3.42132568359375E-05
0.0762939453125,0.076324462890625,7.659912109375E-06,4.15557861328125E-05,3.38958740234375E-05
0.081329345703125,0.081298828125,7.7178955078125E-06,4.1461181640625E-05,3.37432861328125E-05
0.08636474609375,0.086395263671875,7.757568359375E-06,4.1534423828125E-05,3.377685546875E-05
0.091400146484375,0.0914306640625,7.80029296875E-06,4.18060302734375E-05,3.40057373046875E-05
0.096435546875,0.096405029296875,7.855224609375E-06,4.2279052734375E-05,3.4423828125E-05
0.101470947265625,0.1014404296875,7.928466796875E-06,4.298095703125E-05,3.5052490234375E-05
0.10650634765625,0.106475830078125,8.038330078125E-06,4.3878173828125E-05,3.583984375E-05
0.111541748046875,0.111480712890625,8.1878662109375E-06,4.4921875E-05,3.67340087890625E-05
0.1165771484375,0.116546630859375,8.4075927734375E-06,4.6173095703125E-05,3.77655029296875E-05
0.121612548828125,0.12158203125,8.6822509765625E-06,4.7454833984375E-05,3.87725830078125E-05
0.12664794921875,0.1265869140625,9.02099609375E-06,4.8736572265625E-05,3.9715576171875E-05
0.131683349609375,0.131591796875,9.405517578125E-06,4.986572265625E-05,4.0460205078125E-05
0.13671875,0.1365966796875,9.832763671875E-06,5.078125E-05,4.0948486328125E-05
0.141754150390625,0.14166259765625,1.02630615234375E-05,5.13916015625E-05,4.11285400390625E-05
0.14678955078125,0.14666748046875,1.06689453125E-05,5.1666259765625E-05,4.0997314453125E-05
0.151824951171875,0.15167236328125,1.1041259765625E-05,5.16357421875E-05,4.0594482421875E-05
0.1568603515625,0.156768798828125,1.13372802734375E-05,5.1300048828125E-05,3.99627685546875E-05
0.161895751953125,0.161773681640625,1.15753173828125E-05,5.06591796875E-05,3.90838623046875E-05
0.16693115234375,0.16680908203125,1.173095703125E-05,4.9896240234375E-05,3.8165283203125E-05
0.171966552734375,0.17181396484375,1.18194580078125E-05,4.8980712890625E-05,3.71612548828125E-05
0.177001953125,0.176849365234375,1.1846923828125E-05,4.803466796875E-05,3.6187744140625E-05
0.182037353515625,0.181915283203125,1.18194580078125E-05,4.7027587890625E-05,3.52081298828125E-05
0.18707275390625,0.18695068359375,1.17462158203125E-05,4.608154296875E-05,3.43353271484375E-05
0.192108154296875,0.19195556640625,1.16424560546875E-05,4.5166015625E-05,3.35235595703125E-05
0.1971435546875,0.19696044921875,1.151123046875E-05,4.4384765625E-05,3.287353515625E-05
0.202178955078125,0.201995849609375,1.13677978515625E-05,4.36431884765625E-05,3.2275390625E-05
0.20721435546875,0.207061767578125,1.1212158203125E-05,4.30084228515625E-05,3.17962646484375E-05
0.212249755859375,0.212066650390625,1.1065673828125E-05,4.24530029296875E-05,3.13873291015625E-05
0.21728515625,0.2171630859375,1.09161376953125E-05,4.19830322265625E-05,3.106689453125E-05
0.222320556640625,0.222137451171875,1.07757568359375E-05,4.15679931640625E-05,3.0792236328125E-05
0.22735595703125,0.2271728515625,1.064453125E-05,4.12261962890625E-05,3.05816650390625E-05
0.232391357421875,0.232208251953125,1.05224609375E-05,4.0924072265625E-05,3.0401611328125E-05
0.2374267578125,0.237213134765625,1.041259765625E-05,4.06494140625E-05,3.023681640625E-05
0.242462158203125,0.242279052734375,1.03118896484375E-05,4.0399169921875E-05,3.00872802734375E-05
0.24749755859375,0.247314453125,1.02142333984375E-05,4.01824951171875E-05,2.996826171875E-05
0.252532958984375,0.252349853515625,1.01287841796875E-05,3.99749755859375E-05,2.984619140625E-05
0.257568359375,0.25732421875,1.004638671875E-05,3.98101806640625E-05,2.97637939453125E-05
0.262603759765625,0.26239013671875,9.9639892578125E-06,3.96453857421875E-05,2.9681396484375E-05
0.26763916015625,0.26739501953125,9.893798828125E-06,3.951416015625E-05,2.9620361328125E-05
0.272674560546875,0.272430419921875,9.8236083984375E-06,3.93951416015625E-05,2.9571533203125E-05
0.2777099609375,0.2774658203125,9.7564697265625E-06,3.93096923828125E-05,2.955322265625E-05
0.282745361328125,0.282501220703125,9.7076416015625E-06,3.9239501953125E-05,2.95318603515625E-05
0.28778076171875,0.28753662109375,9.6527099609375E-06,3.9208984375E-05,2.95562744140625E-05
0.292816162109375,0.292572021484375,9.60693359375E-06,3.9178466796875E-05,2.9571533203125E-05
0.2978515625,0.297576904296875,9.564208984375E-06,3.916015625E-05,2.9595947265625E-05
0.302886962890625,0.302581787109375,9.521484375E-06,3.91632080078125E-05,2.96417236328125E-05
0.30792236328125,0.307586669921875,9.4940185546875E-06,3.91693115234375E-05,2.967529296875E-05
0.312957763671875,0.312652587890625,9.4757080078125E-06,3.91754150390625E-05,2.969970703125E-05
0.3179931640625,0.31768798828125,9.454345703125E-06,3.91998291015625E-05,2.97454833984375E-05
0.323028564453125,0.32269287109375,9.4329833984375E-06,3.92578125E-05,2.98248291015625E-05
0.32806396484375,0.3277587890625,9.423828125E-06,3.93157958984375E-05,2.98919677734375E-05
0.333099365234375,0.332763671875,9.417724609375E-06,3.94134521484375E-05,2.99957275390625E-05
0.338134765625,0.3377685546875,9.41162109375E-06,3.9508056640625E-05,3.0096435546875E-05
0.343170166015625,0.342864990234375,9.417724609375E-06,3.96209716796875E-05,3.02032470703125E-05
0.34820556640625,0.34783935546875,9.4268798828125E-06,3.974609375E-05,3.03192138671875E-05
0.353240966796875,0.352874755859375,9.442138671875E-06,3.9892578125E-05,3.0450439453125E-05
0.3582763671875,0.357940673828125,9.4635009765625E-06,4.00421142578125E-05,3.057861328125E-05
0.363311767578125,0.3629150390625,9.48486328125E-06,4.022216796875E-05,3.07373046875E-05
0.36834716796875,0.36798095703125,9.5184326171875E-06,4.0411376953125E-05,3.08929443359375E-05
0.373382568359375,0.373046875,9.5489501953125E-06,4.0625E-05,3.10760498046875E-05
0.37841796875,0.378021240234375,9.600830078125E-06,4.08447265625E-05,3.1243896484375E-05
0.383453369140625,0.383087158203125,9.65576171875E-06,4.1082763671875E-05,3.1427001953125E-05
0.38848876953125,0.38812255859375,9.7198486328125E-06,4.13299560546875E-05,3.1610107421875E-05
0.393524169921875,0.393157958984375,9.7869873046875E-06,4.158935546875E-05,3.18023681640625E-05
0.3985595703125,0.398223876953125,9.869384765625E-06,4.18731689453125E-05,3.20037841796875E-05
