Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
-0.099945068359375,-0.099639892578125,-4.26910400390625E-06,3.709716796875E-05,4.13662719726563E-05
-0.09490966796875,-0.09466552734375,-2.80242919921875E-06,3.80767822265625E-05,4.08792114257813E-05
-0.089874267578125,-0.089691162109375,-1.75323486328125E-06,3.8629150390625E-05,4.03823852539063E-05
-0.0848388671875,-0.084625244140625,-9.7076416015625E-07,3.892822265625E-05,3.98989868164062E-05
-0.079803466796875,-0.079620361328125,-3.7353515625E-07,3.90380859375E-05,3.941162109375E-05
-0.07476806640625,-0.07452392578125,1.38244628906251E-07,3.90716552734375E-05,3.89334106445313E-05
-0.069732666015625,-0.06951904296875,5.340576171875E-07,3.9007568359375E-05,3.84735107421875E-05
-0.064697265625,-0.064544677734375,8.88977050781251E-07,3.89556884765625E-05,3.80667114257812E-05
-0.059661865234375,-0.05950927734375,1.1907958984375E-06,3.89068603515625E-05,3.7716064453125E-05
-0.05462646484375,-0.054412841796875,1.45111083984375E-06,3.89007568359375E-05,3.74496459960938E-05
-0.049591064453125,-0.0494659423828125,1.68426513671875E-06,3.89129638671875E-05,3.72286987304688E-05
-0.0445556640625,-0.0444183349609375,1.89056396484375E-06,3.90045166015625E-05,3.71139526367188E-05
-0.039520263671875,-0.03939208984375,2.086181640625E-06,3.91754150390625E-05,3.70892333984375E-05
-0.03448486328125,-0.0343658447265625,2.2650146484375E-06,3.9422607421875E-05,3.71575927734375E-05
-0.029449462890625,-0.02933349609375,2.4444580078125E-06,3.9794921875E-05,3.73504638671875E-05
-0.0244140625,-0.0242767333984375,2.625732421875E-06,4.02984619140625E-05,3.76727294921875E-05
-0.019378662109375,-0.0192535400390625,2.81707763671875E-06,4.0948486328125E-05,3.81314086914063E-05
-0.01434326171875,-0.014227294921875,3.02764892578125E-06,4.17266845703125E-05,3.86990356445312E-05
-0.009307861328125,-0.0091827392578125,3.26873779296875E-06,4.267578125E-05,3.94070434570313E-05
-0.0042724609375,-0.00413818359375,3.55133056640625E-06,4.375E-05,4.01986694335937E-05
0.000762939453125,0.000903320312499997,3.88824462890625E-06,4.4921875E-05,4.10336303710937E-05
0.00579833984375,0.00595703124999999,4.290771484375E-06,4.620361328125E-05,4.1912841796875E-05
0.010833740234375,0.0109832763671875,4.7515869140625E-06,4.7515869140625E-05,4.27642822265625E-05
0.015869140625,0.0160186767578125,5.291748046875E-06,4.876708984375E-05,4.3475341796875E-05
0.020904541015625,0.0210540771484375,5.8990478515625E-06,4.99267578125E-05,4.40277099609375E-05
0.02593994140625,0.0260650634765625,6.561279296875E-06,5.084228515625E-05,4.4281005859375E-05
0.030975341796875,0.031134033203125,7.2479248046875E-06,5.1513671875E-05,4.42657470703125E-05
0.0360107421875,0.0361968994140625,7.9437255859375E-06,5.18798828125E-05,4.39361572265625E-05
0.041046142578125,0.0412017822265625,8.6029052734375E-06,5.2001953125E-05,4.33990478515625E-05
0.04608154296875,0.0462432861328125,9.2193603515625E-06,5.1849365234375E-05,4.26300048828125E-05
0.051116943359375,0.05108642578125,9.7686767578125E-06,5.1513671875E-05,4.17449951171875E-05
0.05615234375,0.056121826171875,1.02325439453125E-05,5.1025390625E-05,4.07928466796875E-05
0.061187744140625,0.061126708984375,1.06201171875E-05,5.0537109375E-05,3.99169921875E-05
0.06622314453125,0.066162109375,1.0931396484375E-05,5.0079345703125E-05,3.914794921875E-05
0.071258544921875,0.07122802734375,1.11663818359375E-05,4.9713134765625E-05,3.85467529296875E-05
0.0762939453125,0.07623291015625,1.13494873046875E-05,4.949951171875E-05,3.81500244140625E-05
0.081329345703125,0.081207275390625,1.148681640625E-05,4.9468994140625E-05,3.7982177734375E-05
0.08636474609375,0.086273193359375,1.15997314453125E-05,4.9713134765625E-05,3.81134033203125E-05
0.091400146484375,0.091278076171875,1.1700439453125E-05,5.0201416015625E-05,3.85009765625E-05
0.096435546875,0.0963134765625,1.18133544921875E-05,5.0994873046875E-05,3.91815185546875E-05
0.101470947265625,0.101409912109375,1.195068359375E-05,5.2093505859375E-05,4.0142822265625E-05
0.10650634765625,0.1064453125,1.21429443359375E-05,5.3466796875E-05,4.13238525390625E-05
0.111541748046875,0.111419677734375,1.2396240234375E-05,5.511474609375E-05,4.2718505859375E-05
0.1165771484375,0.11639404296875,1.27410888671875E-05,5.6915283203125E-05,4.41741943359375E-05
0.121612548828125,0.121490478515625,1.317138671875E-05,5.8807373046875E-05,4.5635986328125E-05
0.12664794921875,0.126556396484375,1.370849609375E-05,6.06689453125E-05,4.696044921875E-05
0.131683349609375,0.131561279296875,1.43218994140625E-05,6.2347412109375E-05,4.80255126953125E-05
0.13671875,0.136566162109375,1.4984130859375E-05,6.3751220703125E-05,4.876708984375E-05
0.141754150390625,0.141632080078125,1.56768798828125E-05,6.475830078125E-05,4.90814208984375E-05
0.14678955078125,0.1466064453125,1.63421630859375E-05,6.536865234375E-05,4.90264892578125E-05
0.151824951171875,0.151702880859375,1.69708251953125E-05,6.549072265625E-05,4.85198974609375E-05
0.1568603515625,0.15667724609375,1.75079345703125E-05,6.524658203125E-05,4.77386474609375E-05
0.161895751953125,0.1617431640625,1.7950439453125E-05,6.4605712890625E-05,4.66552734375E-05
0.16693115234375,0.166778564453125,1.82891845703125E-05,6.3720703125E-05,4.54315185546875E-05
0.171966552734375,0.171783447265625,1.85302734375E-05,6.2591552734375E-05,4.4061279296875E-05
0.177001953125,0.176849365234375,1.8670654296875E-05,6.134033203125E-05,4.2669677734375E-05
0.182037353515625,0.18182373046875,1.87347412109375E-05,6.0028076171875E-05,4.12933349609375E-05
0.18707275390625,0.186920166015625,1.8719482421875E-05,5.87158203125E-05,3.9996337890625E-05
0.192108154296875,0.19189453125,1.86431884765625E-05,5.7403564453125E-05,3.87603759765625E-05
0.1971435546875,0.196929931640625,1.85211181640625E-05,5.615234375E-05,3.76312255859375E-05
0.202178955078125,0.20196533203125,1.8359375E-05,5.499267578125E-05,3.663330078125E-05
0.20721435546875,0.20697021484375,1.81610107421875E-05,5.3924560546875E-05,3.57635498046875E-05
0.212249755859375,0.2120361328125,1.79412841796875E-05,5.2947998046875E-05,3.50067138671875E-05
0.21728515625,0.217041015625,1.77093505859375E-05,5.2093505859375E-05,3.43841552734375E-05
0.222320556640625,0.222076416015625,1.74713134765625E-05,5.1300048828125E-05,3.38287353515625E-05
0.22735595703125,0.22705078125,1.72271728515625E-05,5.059814453125E-05,3.33709716796875E-05
0.232391357421875,0.23211669921875,1.69921875E-05,4.9957275390625E-05,3.2965087890625E-05
0.2374267578125,0.23712158203125,1.676025390625E-05,4.937744140625E-05,3.26171875E-05
0.242462158203125,0.242218017578125,1.65374755859375E-05,4.8828125E-05,3.22906494140625E-05
0.24749755859375,0.24725341796875,1.63177490234375E-05,4.8309326171875E-05,3.19915771484375E-05
0.252532958984375,0.252288818359375,1.61102294921875E-05,4.78515625E-05,3.17413330078125E-05
0.257568359375,0.257354736328125,1.59149169921875E-05,4.742431640625E-05,3.15093994140625E-05
0.262603759765625,0.262359619140625,1.57257080078125E-05,4.705810546875E-05,3.13323974609375E-05
0.26763916015625,0.267364501953125,1.5545654296875E-05,4.6722412109375E-05,3.11767578125E-05
0.272674560546875,0.272430419921875,1.5374755859375E-05,4.638671875E-05,3.1011962890625E-05
0.2777099609375,0.2774658203125,1.52191162109375E-05,4.6112060546875E-05,3.08929443359375E-05
0.282745361328125,0.282470703125,1.5069580078125E-05,4.583740234375E-05,3.0767822265625E-05
0.28778076171875,0.287445068359375,1.492919921875E-05,4.5654296875E-05,3.072509765625E-05
0.292816162109375,0.292510986328125,1.47979736328125E-05,4.547119140625E-05,3.06732177734375E-05
0.2978515625,0.297576904296875,1.46728515625E-05,4.52880859375E-05,3.0615234375E-05
0.302886962890625,0.30255126953125,1.455078125E-05,4.5166015625E-05,3.0615234375E-05
0.30792236328125,0.307586669921875,1.44500732421875E-05,4.50439453125E-05,3.05938720703125E-05
0.312957763671875,0.312591552734375,1.43585205078125E-05,4.4921875E-05,3.05633544921875E-05
0.3179931640625,0.317718505859375,1.427001953125E-05,4.486083984375E-05,3.05908203125E-05
0.323028564453125,0.322723388671875,1.4190673828125E-05,4.47998046875E-05,3.0609130859375E-05
0.32806396484375,0.327728271484375,1.4111328125E-05,4.478759765625E-05,3.067626953125E-05
0.333099365234375,0.332763671875,1.4044189453125E-05,4.47967529296875E-05,3.07525634765625E-05
0.338134765625,0.337799072265625,1.39862060546875E-05,4.4805908203125E-05,3.08197021484375E-05
0.343170166015625,0.34283447265625,1.39312744140625E-05,4.4830322265625E-05,3.08990478515625E-05
0.34820556640625,0.347900390625,1.38916015625E-05,4.486083984375E-05,3.096923828125E-05
0.353240966796875,0.352935791015625,1.38519287109375E-05,4.4921875E-05,3.10699462890625E-05
0.3582763671875,0.35797119140625,1.3818359375E-05,4.5013427734375E-05,3.1195068359375E-05
0.363311767578125,0.36297607421875,1.37908935546875E-05,4.5135498046875E-05,3.13446044921875E-05
0.36834716796875,0.368011474609375,1.37786865234375E-05,4.5257568359375E-05,3.14788818359375E-05
0.373382568359375,0.37298583984375,1.3775634765625E-05,4.5440673828125E-05,3.16650390625E-05
0.37841796875,0.378021240234375,1.37786865234375E-05,4.559326171875E-05,3.18145751953125E-05
0.383453369140625,0.383026123046875,1.3787841796875E-05,4.57763671875E-05,3.1988525390625E-05
0.38848876953125,0.388092041015625,1.38092041015625E-05,4.5989990234375E-05,3.21807861328125E-05
0.393524169921875,0.39312744140625,1.3848876953125E-05,4.620361328125E-05,3.2354736328125E-05
0.3985595703125,0.398193359375,1.38946533203125E-05,4.644775390625E-05,3.25531005859375E-05
