Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
0.12664794921875,0.126495361328125,1.5008544921875E-05,6.365966796875E-05,4.8651123046875E-05
0.131683349609375,0.131591796875,1.5673828125E-05,6.5460205078125E-05,4.9786376953125E-05
0.13671875,0.13653564453125,1.63970947265625E-05,6.70166015625E-05,5.06195068359375E-05
0.141754150390625,0.141632080078125,1.71478271484375E-05,6.8145751953125E-05,5.09979248046875E-05
0.14678955078125,0.14666748046875,1.78955078125E-05,6.884765625E-05,5.09521484375E-05
0.151824951171875,0.15167236328125,1.85791015625E-05,6.9061279296875E-05,5.0482177734375E-05
0.1568603515625,0.156707763671875,1.91802978515625E-05,6.890869140625E-05,4.97283935546875E-05
0.161895751953125,0.1617431640625,1.96990966796875E-05,6.829833984375E-05,4.85992431640625E-05
0.16693115234375,0.166778564453125,2.00897216796875E-05,6.744384765625E-05,4.73541259765625E-05
0.171966552734375,0.171844482421875,2.03887939453125E-05,6.6314697265625E-05,4.59259033203125E-05
0.177001953125,0.176849365234375,2.05780029296875E-05,6.50634765625E-05,4.44854736328125E-05
0.182037353515625,0.181854248046875,2.06878662109375E-05,6.3690185546875E-05,4.30023193359375E-05
0.18707275390625,0.1868896484375,2.0703125E-05,6.231689453125E-05,4.161376953125E-05
0.192108154296875,0.19183349609375,2.0654296875E-05,6.09130859375E-05,4.02587890625E-05
0.1971435546875,0.196929931640625,2.05474853515625E-05,5.9600830078125E-05,3.90533447265625E-05
0.202178955078125,0.201995849609375,2.0404052734375E-05,5.8349609375E-05,3.7945556640625E-05
0.20721435546875,0.20697021484375,2.0208740234375E-05,5.718994140625E-05,3.6981201171875E-05
0.212249755859375,0.211944580078125,1.99920654296875E-05,5.6121826171875E-05,3.61297607421875E-05
0.21728515625,0.217041015625,1.97540283203125E-05,5.5145263671875E-05,3.53912353515625E-05
0.222320556640625,0.2220458984375,1.95037841796875E-05,5.426025390625E-05,3.47564697265625E-05
0.22735595703125,0.22711181640625,1.92413330078125E-05,5.3466796875E-05,3.42254638671875E-05
0.232391357421875,0.23211669921875,1.8975830078125E-05,5.2703857421875E-05,3.372802734375E-05
0.2374267578125,0.237213134765625,1.8719482421875E-05,5.2032470703125E-05,3.331298828125E-05
0.242462158203125,0.242218017578125,1.846923828125E-05,5.13916015625E-05,3.292236328125E-05
0.24749755859375,0.247314453125,1.82098388671875E-05,5.0811767578125E-05,3.26019287109375E-05
0.252532958984375,0.25225830078125,1.79779052734375E-05,5.029296875E-05,3.23150634765625E-05
0.257568359375,0.257293701171875,1.7742919921875E-05,4.98046875E-05,3.2061767578125E-05
0.262603759765625,0.262298583984375,1.75201416015625E-05,4.931640625E-05,3.17962646484375E-05
0.26763916015625,0.267333984375,1.73065185546875E-05,4.8919677734375E-05,3.16131591796875E-05
0.272674560546875,0.272369384765625,1.71142578125E-05,4.8553466796875E-05,3.1439208984375E-05
0.2777099609375,0.27740478515625,1.6925048828125E-05,4.82177734375E-05,3.1292724609375E-05
0.282745361328125,0.282440185546875,1.67510986328125E-05,4.7882080078125E-05,3.11309814453125E-05
0.28778076171875,0.287506103515625,1.65802001953125E-05,4.7637939453125E-05,3.10577392578125E-05
0.292816162109375,0.292510986328125,1.64215087890625E-05,4.742431640625E-05,3.10028076171875E-05
0.2978515625,0.29754638671875,1.62750244140625E-05,4.7210693359375E-05,3.09356689453125E-05
0.302886962890625,0.30255126953125,1.6131591796875E-05,4.7027587890625E-05,3.089599609375E-05
0.30792236328125,0.307586669921875,1.600341796875E-05,4.6844482421875E-05,3.0841064453125E-05
0.312957763671875,0.312713623046875,1.58905029296875E-05,4.669189453125E-05,3.08013916015625E-05
0.3179931640625,0.31768798828125,1.5777587890625E-05,4.656982421875E-05,3.0792236328125E-05
0.323028564453125,0.322723388671875,1.56707763671875E-05,4.6478271484375E-05,3.08074951171875E-05
0.32806396484375,0.327789306640625,1.5576171875E-05,4.6417236328125E-05,3.0841064453125E-05
0.333099365234375,0.332763671875,1.54876708984375E-05,4.638671875E-05,3.08990478515625E-05
0.338134765625,0.337799072265625,1.54022216796875E-05,4.6356201171875E-05,3.09539794921875E-05
0.343170166015625,0.34283447265625,1.5338134765625E-05,4.638671875E-05,3.1048583984375E-05
0.34820556640625,0.347900390625,1.5277099609375E-05,4.638671875E-05,3.1109619140625E-05
0.353240966796875,0.352935791015625,1.52191162109375E-05,4.644775390625E-05,3.12286376953125E-05
0.3582763671875,0.35791015625,1.51763916015625E-05,4.65087890625E-05,3.13323974609375E-05
0.363311767578125,0.362945556640625,1.51397705078125E-05,4.6600341796875E-05,3.14605712890625E-05
0.36834716796875,0.367950439453125,1.5106201171875E-05,4.6722412109375E-05,3.16162109375E-05
0.373382568359375,0.373016357421875,1.50848388671875E-05,4.6844482421875E-05,3.17596435546875E-05
0.37841796875,0.378021240234375,1.5081787109375E-05,4.69970703125E-05,3.1915283203125E-05
0.383453369140625,0.38311767578125,1.50848388671875E-05,4.7149658203125E-05,3.20648193359375E-05
0.38848876953125,0.38812255859375,1.50909423828125E-05,4.736328125E-05,3.22723388671875E-05
0.393524169921875,0.393096923828125,1.5106201171875E-05,4.754638671875E-05,3.2440185546875E-05
0.3985595703125,0.398162841796875,1.5142822265625E-05,4.779052734375E-05,3.2647705078125E-05
