Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
-0.099945068359375,-0.099700927734375,-6.3690185546875E-06,2.9266357421875E-05,3.56353759765625E-05
-0.09490966796875,-0.094696044921875,-4.8431396484375E-06,3.048095703125E-05,3.53240966796875E-05
-0.089874267578125,-0.089630126953125,-3.72344970703125E-06,3.12835693359375E-05,3.50070190429688E-05
-0.0848388671875,-0.084625244140625,-2.84942626953125E-06,3.18511962890625E-05,3.47006225585938E-05
-0.079803466796875,-0.079559326171875,-2.14508056640625E-06,3.2257080078125E-05,3.44021606445313E-05
-0.07476806640625,-0.074554443359375,-1.563720703125E-06,3.255615234375E-05,3.4119873046875E-05
-0.069732666015625,-0.06951904296875,-1.068115234375E-06,3.275146484375E-05,3.3819580078125E-05
-0.064697265625,-0.064483642578125,-6.451416015625E-07,3.292236328125E-05,3.35675048828125E-05
-0.059661865234375,-0.05950927734375,-2.7923583984375E-07,3.3056640625E-05,3.33358764648438E-05
-0.05462646484375,-0.054412841796875,4.425048828125E-08,3.31787109375E-05,3.31344604492188E-05
-0.049591064453125,-0.04945068359375,3.21044921874999E-07,3.32794189453125E-05,3.29583740234375E-05
-0.0445556640625,-0.0444244384765625,5.7525634765625E-07,3.33984375E-05,3.28231811523438E-05
-0.039520263671875,-0.0393829345703125,7.9620361328125E-07,3.35174560546875E-05,3.27212524414063E-05
-0.03448486328125,-0.0343505859375,1.0089111328125E-06,3.36578369140625E-05,3.264892578125E-05
-0.029449462890625,-0.0293182373046875,1.1907958984375E-06,3.38226318359375E-05,3.26318359375E-05
-0.0244140625,-0.0242828369140625,1.36962890625E-06,3.40301513671875E-05,3.26605224609375E-05
-0.019378662109375,-0.01923828125,1.52496337890625E-06,3.42926025390625E-05,3.27676391601563E-05
-0.01434326171875,-0.0142059326171875,1.68731689453125E-06,3.4588623046875E-05,3.29013061523437E-05
-0.009307861328125,-0.00917968750000001,1.84295654296875E-06,3.4942626953125E-05,3.30996704101563E-05
-0.0042724609375,-0.004132080078125,2.0050048828125E-06,3.53240966796875E-05,3.3319091796875E-05
0.000762939453125,0.00091552734375,2.1783447265625E-06,3.57452392578125E-05,3.356689453125E-05
0.00579833984375,0.005938720703125,2.3583984375E-06,3.6163330078125E-05,3.3804931640625E-05
0.010833740234375,0.01097412109375,2.56134033203125E-06,3.65692138671875E-05,3.40078735351563E-05
0.015869140625,0.0160369873046875,2.7801513671875E-06,3.69049072265625E-05,3.4124755859375E-05
0.020904541015625,0.0210662841796875,3.0108642578125E-06,3.71673583984375E-05,3.4156494140625E-05
0.02593994140625,0.0260955810546875,3.25714111328125E-06,3.72772216796875E-05,3.40200805664063E-05
0.030975341796875,0.0311492919921875,3.49853515625E-06,3.72650146484375E-05,3.37664794921875E-05
0.0360107421875,0.0361785888671875,3.73687744140625E-06,3.70635986328125E-05,3.33267211914063E-05
0.041046142578125,0.0411834716796875,3.95233154296875E-06,3.67462158203125E-05,3.27938842773437E-05
0.04608154296875,0.046234130859375,4.130859375E-06,3.63128662109375E-05,3.21820068359375E-05
0.051116943359375,0.051116943359375,4.2791748046875E-06,3.58428955078125E-05,3.1563720703125E-05
0.05615234375,0.05615234375,4.38446044921875E-06,3.53668212890625E-05,3.09823608398438E-05
0.061187744140625,0.061248779296875,4.4598388671875E-06,3.49273681640625E-05,3.0467529296875E-05
0.06622314453125,0.0662841796875,4.50775146484375E-06,3.45367431640625E-05,3.00289916992188E-05
0.071258544921875,0.071258544921875,4.5330810546875E-06,3.424072265625E-05,2.97076416015625E-05
0.0762939453125,0.0762939453125,4.54345703125E-06,3.40240478515625E-05,2.94805908203125E-05
0.081329345703125,0.081298828125,4.54681396484375E-06,3.3917236328125E-05,2.93704223632813E-05
0.08636474609375,0.086334228515625,4.55535888671875E-06,3.3917236328125E-05,2.93618774414062E-05
0.091400146484375,0.09136962890625,4.56146240234375E-06,3.4033203125E-05,2.94717407226562E-05
0.096435546875,0.096435546875,4.5843505859375E-06,3.4259033203125E-05,2.96746826171875E-05
0.101470947265625,0.1014404296875,4.61639404296875E-06,3.4619140625E-05,3.00027465820313E-05
0.10650634765625,0.10650634765625,4.6746826171875E-06,3.50677490234375E-05,3.039306640625E-05
0.111541748046875,0.11151123046875,4.74853515625E-06,3.56170654296875E-05,3.08685302734375E-05
0.1165771484375,0.116546630859375,4.8614501953125E-06,3.62091064453125E-05,3.134765625E-05
0.121612548828125,0.121551513671875,5.0079345703125E-06,3.68316650390625E-05,3.182373046875E-05
0.12664794921875,0.12664794921875,5.1849365234375E-06,3.740234375E-05,3.22174072265625E-05
0.131683349609375,0.131622314453125,5.3863525390625E-06,3.78753662109375E-05,3.2489013671875E-05
0.13671875,0.136627197265625,5.5938720703125E-06,3.8232421875E-05,3.26385498046875E-05
0.141754150390625,0.141693115234375,5.804443359375E-06,3.83758544921875E-05,3.25714111328125E-05
0.14678955078125,0.146697998046875,5.9967041015625E-06,3.8348388671875E-05,3.23516845703125E-05
0.151824951171875,0.151763916015625,6.158447265625E-06,3.81378173828125E-05,3.19793701171875E-05
0.1568603515625,0.156768798828125,6.2835693359375E-06,3.78204345703125E-05,3.1536865234375E-05
0.161895751953125,0.16180419921875,6.3629150390625E-06,3.73931884765625E-05,3.10302734375E-05
0.16693115234375,0.16680908203125,6.3995361328125E-06,3.69354248046875E-05,3.0535888671875E-05
0.171966552734375,0.171844482421875,6.40869140625E-06,3.6456298828125E-05,3.0047607421875E-05
0.177001953125,0.176910400390625,6.3812255859375E-06,3.60260009765625E-05,2.9644775390625E-05
0.182037353515625,0.181915283203125,6.3507080078125E-06,3.560791015625E-05,2.92572021484375E-05
0.18707275390625,0.186920166015625,6.292724609375E-06,3.52630615234375E-05,2.89703369140625E-05
0.192108154296875,0.191986083984375,6.23779296875E-06,3.4954833984375E-05,2.8717041015625E-05
0.1971435546875,0.19696044921875,6.1767578125E-06,3.470458984375E-05,2.852783203125E-05
0.202178955078125,0.2020263671875,6.11572265625E-06,3.4503173828125E-05,2.8387451171875E-05
0.20721435546875,0.20703125,6.0638427734375E-06,3.43353271484375E-05,2.8271484375E-05
0.212249755859375,0.212066650390625,6.011962890625E-06,3.421630859375E-05,2.8204345703125E-05
0.21728515625,0.21710205078125,5.96923828125E-06,3.4124755859375E-05,2.8155517578125E-05
0.222320556640625,0.222137451171875,5.9295654296875E-06,3.40423583984375E-05,2.811279296875E-05
0.22735595703125,0.2271728515625,5.89599609375E-06,3.39996337890625E-05,2.81036376953125E-05
0.232391357421875,0.232147216796875,5.8685302734375E-06,3.39630126953125E-05,2.8094482421875E-05
0.2374267578125,0.23724365234375,5.8502197265625E-06,3.3941650390625E-05,2.80914306640625E-05
0.242462158203125,0.242218017578125,5.8319091796875E-06,3.392333984375E-05,2.80914306640625E-05
0.24749755859375,0.247314453125,5.8197021484375E-06,3.3935546875E-05,2.81158447265625E-05
0.252532958984375,0.2523193359375,5.810546875E-06,3.39447021484375E-05,2.81341552734375E-05
0.257568359375,0.257354736328125,5.79833984375E-06,3.39691162109375E-05,2.81707763671875E-05
0.262603759765625,0.26239013671875,5.7952880859375E-06,3.39996337890625E-05,2.8204345703125E-05
0.26763916015625,0.267364501953125,5.7952880859375E-06,3.404541015625E-05,2.82501220703125E-05
0.272674560546875,0.27239990234375,5.792236328125E-06,3.40911865234375E-05,2.82989501953125E-05
0.2777099609375,0.2774658203125,5.792236328125E-06,3.41552734375E-05,2.8363037109375E-05
0.282745361328125,0.282501220703125,5.8013916015625E-06,3.42193603515625E-05,2.841796875E-05
0.28778076171875,0.28753662109375,5.8074951171875E-06,3.43231201171875E-05,2.8515625E-05
0.292816162109375,0.29254150390625,5.8197021484375E-06,3.4417724609375E-05,2.85980224609375E-05
0.2978515625,0.297607421875,5.8319091796875E-06,3.4515380859375E-05,2.86834716796875E-05
0.302886962890625,0.3026123046875,5.8441162109375E-06,3.46282958984375E-05,2.87841796875E-05
0.30792236328125,0.3076171875,5.8624267578125E-06,3.47320556640625E-05,2.886962890625E-05
0.312957763671875,0.31268310546875,5.8929443359375E-06,3.48358154296875E-05,2.894287109375E-05
0.3179931640625,0.317657470703125,5.9173583984375E-06,3.49578857421875E-05,2.904052734375E-05
0.323028564453125,0.322723388671875,5.9417724609375E-06,3.5101318359375E-05,2.91595458984375E-05
0.32806396484375,0.3277587890625,5.975341796875E-06,3.5247802734375E-05,2.92724609375E-05
0.333099365234375,0.332855224609375,6.0089111328125E-06,3.5418701171875E-05,2.94097900390625E-05
0.338134765625,0.3377685546875,6.0455322265625E-06,3.55865478515625E-05,2.9541015625E-05
0.343170166015625,0.34283447265625,6.0882568359375E-06,3.5784912109375E-05,2.96966552734375E-05
0.34820556640625,0.347900390625,6.134033203125E-06,3.597412109375E-05,2.9840087890625E-05
0.353240966796875,0.3529052734375,6.1859130859375E-06,3.6187744140625E-05,3.00018310546875E-05
0.3582763671875,0.357940673828125,6.2408447265625E-06,3.63983154296875E-05,3.0157470703125E-05
0.363311767578125,0.36297607421875,6.298828125E-06,3.66455078125E-05,3.03466796875E-05
0.36834716796875,0.36798095703125,6.3690185546875E-06,3.68988037109375E-05,3.052978515625E-05
0.373382568359375,0.373046875,6.439208984375E-06,3.71673583984375E-05,3.07281494140625E-05
0.37841796875,0.3780517578125,6.524658203125E-06,3.7445068359375E-05,3.092041015625E-05
0.383453369140625,0.38311767578125,6.610107421875E-06,3.7738037109375E-05,3.11279296875E-05
