Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
0.151824951171875,0.15179443359375,4.9652099609375E-06,3.46832275390625E-05,2.9718017578125E-05
0.1568603515625,0.156768798828125,5.047607421875E-06,3.44696044921875E-05,2.94219970703125E-05
0.161895751953125,0.16180419921875,5.0994873046875E-06,3.41888427734375E-05,2.908935546875E-05
0.16693115234375,0.166778564453125,5.126953125E-06,3.39019775390625E-05,2.87750244140625E-05
0.171966552734375,0.171844482421875,5.133056640625E-06,3.3612060546875E-05,2.847900390625E-05
0.177001953125,0.176849365234375,5.11474609375E-06,3.33709716796875E-05,2.82562255859375E-05
0.182037353515625,0.181884765625,5.096435546875E-06,3.31390380859375E-05,2.80426025390625E-05
0.18707275390625,0.18695068359375,5.0689697265625E-06,3.29559326171875E-05,2.7886962890625E-05
0.192108154296875,0.191986083984375,5.035400390625E-06,3.280029296875E-05,2.7764892578125E-05
0.1971435546875,0.19696044921875,5.0018310546875E-06,3.26873779296875E-05,2.7685546875E-05
0.202178955078125,0.20196533203125,4.974365234375E-06,3.25958251953125E-05,2.76214599609375E-05
0.20721435546875,0.207061767578125,4.949951171875E-06,3.25286865234375E-05,2.75787353515625E-05
0.212249755859375,0.21209716796875,4.925537109375E-06,3.24951171875E-05,2.7569580078125E-05
0.21728515625,0.217132568359375,4.9102783203125E-06,3.2476806640625E-05,2.75665283203125E-05
0.222320556640625,0.22216796875,4.8980712890625E-06,3.24615478515625E-05,2.75634765625E-05
0.22735595703125,0.22711181640625,4.8858642578125E-06,3.2476806640625E-05,2.75909423828125E-05
0.232391357421875,0.23223876953125,4.876708984375E-06,3.24920654296875E-05,2.76153564453125E-05
0.2374267578125,0.2371826171875,4.876708984375E-06,3.2513427734375E-05,2.763671875E-05
0.242462158203125,0.242218017578125,4.8797607421875E-06,3.25439453125E-05,2.76641845703125E-05
0.24749755859375,0.247283935546875,4.8828125E-06,3.25897216796875E-05,2.77069091796875E-05
0.252532958984375,0.25225830078125,4.888916015625E-06,3.2635498046875E-05,2.774658203125E-05
0.257568359375,0.257354736328125,4.8919677734375E-06,3.26995849609375E-05,2.78076171875E-05
0.262603759765625,0.26239013671875,4.9072265625E-06,3.2763671875E-05,2.78564453125E-05
0.26763916015625,0.267364501953125,4.9163818359375E-06,3.284912109375E-05,2.79327392578125E-05
0.272674560546875,0.27239990234375,4.9346923828125E-06,3.29193115234375E-05,2.7984619140625E-05
0.2777099609375,0.2774658203125,4.9468994140625E-06,3.302001953125E-05,2.80731201171875E-05
0.282745361328125,0.282501220703125,4.9652099609375E-06,3.311767578125E-05,2.81524658203125E-05
0.28778076171875,0.2874755859375,4.9835205078125E-06,3.3251953125E-05,2.82684326171875E-05
0.292816162109375,0.29254150390625,5.010986328125E-06,3.33770751953125E-05,2.83660888671875E-05
0.2978515625,0.297576904296875,5.0323486328125E-06,3.349609375E-05,2.84637451171875E-05
0.302886962890625,0.3026123046875,5.0537109375E-06,3.36456298828125E-05,2.85919189453125E-05
0.30792236328125,0.307586669921875,5.0872802734375E-06,3.377685546875E-05,2.86895751953125E-05
0.312957763671875,0.3126220703125,5.126953125E-06,3.39111328125E-05,2.87841796875E-05
0.3179931640625,0.3177490234375,5.16357421875E-06,3.40545654296875E-05,2.88909912109375E-05
0.323028564453125,0.322723388671875,5.1971435546875E-06,3.4228515625E-05,2.90313720703125E-05
0.32806396484375,0.3277587890625,5.242919921875E-06,3.43963623046875E-05,2.91534423828125E-05
0.333099365234375,0.332763671875,5.28564453125E-06,3.45977783203125E-05,2.93121337890625E-05
0.338134765625,0.33782958984375,5.33447265625E-06,3.4783935546875E-05,2.9449462890625E-05
0.343170166015625,0.342864990234375,5.3863525390625E-06,3.5003662109375E-05,2.96173095703125E-05
0.34820556640625,0.347900390625,5.4473876953125E-06,3.521728515625E-05,2.97698974609375E-05
0.353240966796875,0.352935791015625,5.5023193359375E-06,3.546142578125E-05,2.99591064453125E-05
0.3582763671875,0.35791015625,5.5694580078125E-06,3.56903076171875E-05,3.0120849609375E-05
0.363311767578125,0.36297607421875,5.6427001953125E-06,3.594970703125E-05,3.03070068359375E-05
0.36834716796875,0.3680419921875,5.718994140625E-06,3.6224365234375E-05,3.050537109375E-05
0.373382568359375,0.373046875,5.804443359375E-06,3.6517333984375E-05,3.0712890625E-05
0.37841796875,0.378021240234375,5.902099609375E-06,3.68072509765625E-05,3.09051513671875E-05
0.383453369140625,0.383056640625,5.999755859375E-06,3.71307373046875E-05,3.11309814453125E-05
0.38848876953125,0.38812255859375,6.1126708984375E-06,3.7445068359375E-05,3.13323974609375E-05
0.393524169921875,0.3931884765625,6.23779296875E-06,3.779296875E-05,3.155517578125E-05
0.3985595703125,0.398193359375,6.3690185546875E-06,3.81439208984375E-05,3.177490234375E-05
