Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
0.030975341796875,0.0311187744140625,8.270263671875E-06,5.56640625E-05,4.7393798828125E-05
0.0360107421875,0.0361602783203125,9.1033935546875E-06,5.6121826171875E-05,4.70184326171875E-05
0.041046142578125,0.04119873046875,9.89990234375E-06,5.62744140625E-05,4.637451171875E-05
0.04608154296875,0.046240234375,1.0650634765625E-05,5.615234375E-05,4.5501708984375E-05
0.051116943359375,0.05108642578125,1.1322021484375E-05,5.584716796875E-05,4.4525146484375E-05
0.05615234375,0.056121826171875,1.19140625E-05,5.5389404296875E-05,4.3475341796875E-05
0.061187744140625,0.0611572265625,1.24053955078125E-05,5.4931640625E-05,4.25262451171875E-05
0.06622314453125,0.066162109375,1.2811279296875E-05,5.4443359375E-05,4.1632080078125E-05
0.071258544921875,0.071197509765625,1.31378173828125E-05,5.4107666015625E-05,4.09698486328125E-05
0.0762939453125,0.07623291015625,1.34033203125E-05,5.3924560546875E-05,4.0521240234375E-05
0.081329345703125,0.08123779296875,1.3616943359375E-05,5.3955078125E-05,4.0338134765625E-05
0.08636474609375,0.086273193359375,1.37908935546875E-05,5.4290771484375E-05,4.04998779296875E-05
0.091400146484375,0.09130859375,1.39556884765625E-05,5.4901123046875E-05,4.09454345703125E-05
0.096435546875,0.09637451171875,1.4117431640625E-05,5.584716796875E-05,4.1729736328125E-05
0.101470947265625,0.101348876953125,1.4312744140625E-05,5.712890625E-05,4.2816162109375E-05
0.10650634765625,0.10638427734375,1.4556884765625E-05,5.87158203125E-05,4.4158935546875E-05
0.111541748046875,0.1114501953125,1.48712158203125E-05,6.0577392578125E-05,4.57061767578125E-05
0.1165771484375,0.11651611328125,1.52801513671875E-05,6.26220703125E-05,4.73419189453125E-05
0.121612548828125,0.121490478515625,1.57989501953125E-05,6.475830078125E-05,4.89593505859375E-05
0.12664794921875,0.126495361328125,1.6424560546875E-05,6.683349609375E-05,5.0408935546875E-05
0.131683349609375,0.131591796875,1.7132568359375E-05,6.878662109375E-05,5.1654052734375E-05
0.13671875,0.136566162109375,1.79229736328125E-05,7.0465087890625E-05,5.25421142578125E-05
0.141754150390625,0.141632080078125,1.87408447265625E-05,7.1746826171875E-05,5.30059814453125E-05
0.14678955078125,0.146636962890625,1.95404052734375E-05,7.257080078125E-05,5.30303955078125E-05
0.151824951171875,0.151702880859375,2.0306396484375E-05,7.293701171875E-05,5.2630615234375E-05
0.1568603515625,0.15673828125,2.09747314453125E-05,7.2845458984375E-05,5.18707275390625E-05
0.161895751953125,0.1617431640625,2.1551513671875E-05,7.2357177734375E-05,5.08056640625E-05
0.16693115234375,0.166778564453125,2.20184326171875E-05,7.1533203125E-05,4.95147705078125E-05
0.171966552734375,0.171844482421875,2.2369384765625E-05,7.04345703125E-05,4.8065185546875E-05
0.177001953125,0.17681884765625,2.26043701171875E-05,6.9183349609375E-05,4.65789794921875E-05
0.182037353515625,0.18182373046875,2.2760009765625E-05,6.781005859375E-05,4.5050048828125E-05
0.18707275390625,0.186798095703125,2.28179931640625E-05,6.6375732421875E-05,4.35577392578125E-05
0.192108154296875,0.19189453125,2.2796630859375E-05,6.4910888671875E-05,4.21142578125E-05
0.1971435546875,0.19696044921875,2.27142333984375E-05,6.353759765625E-05,4.08233642578125E-05
0.202178955078125,0.2020263671875,2.25921630859375E-05,6.2164306640625E-05,3.95721435546875E-05
0.20721435546875,0.20697021484375,2.24151611328125E-05,6.09130859375E-05,3.84979248046875E-05
0.212249755859375,0.212066650390625,2.22076416015625E-05,5.9722900390625E-05,3.75152587890625E-05
0.21728515625,0.217010498046875,2.19635009765625E-05,5.865478515625E-05,3.66912841796875E-05
0.222320556640625,0.22210693359375,2.17071533203125E-05,5.767822265625E-05,3.59710693359375E-05
0.22735595703125,0.227081298828125,2.1435546875E-05,5.67626953125E-05,3.53271484375E-05
0.232391357421875,0.232086181640625,2.115478515625E-05,5.5908203125E-05,3.475341796875E-05
0.2374267578125,0.23712158203125,2.08740234375E-05,5.511474609375E-05,3.424072265625E-05
0.242462158203125,0.2421875,2.059326171875E-05,5.438232421875E-05,3.37890625E-05
0.24749755859375,0.247283935546875,2.03155517578125E-05,5.37109375E-05,3.33953857421875E-05
0.252532958984375,0.252227783203125,2.00439453125E-05,5.3070068359375E-05,3.3026123046875E-05
0.257568359375,0.25726318359375,1.9775390625E-05,5.2490234375E-05,3.271484375E-05
0.262603759765625,0.2623291015625,1.9525146484375E-05,5.194091796875E-05,3.2415771484375E-05
0.26763916015625,0.267333984375,1.927490234375E-05,5.145263671875E-05,3.2177734375E-05
0.272674560546875,0.272369384765625,1.9036865234375E-05,5.096435546875E-05,3.1927490234375E-05
0.2777099609375,0.27740478515625,1.88140869140625E-05,5.0567626953125E-05,3.17535400390625E-05
0.282745361328125,0.28240966796875,1.8603515625E-05,5.01708984375E-05,3.15673828125E-05
0.28778076171875,0.287445068359375,1.83990478515625E-05,4.986572265625E-05,3.14666748046875E-05
0.292816162109375,0.292510986328125,1.8206787109375E-05,4.9560546875E-05,3.1353759765625E-05
0.2978515625,0.297515869140625,1.80267333984375E-05,4.9285888671875E-05,3.12591552734375E-05
0.302886962890625,0.30255126953125,1.7852783203125E-05,4.9072265625E-05,3.1219482421875E-05
0.30792236328125,0.307586669921875,1.7694091796875E-05,4.8858642578125E-05,3.116455078125E-05
0.312957763671875,0.3126220703125,1.7559814453125E-05,4.864501953125E-05,3.1085205078125E-05
0.3179931640625,0.317657470703125,1.7413330078125E-05,4.84619140625E-05,3.1048583984375E-05
0.323028564453125,0.32269287109375,1.72882080078125E-05,4.833984375E-05,3.10516357421875E-05
0.32806396484375,0.327728271484375,1.71661376953125E-05,4.82177734375E-05,3.10516357421875E-05
0.333099365234375,0.332733154296875,1.70501708984375E-05,4.815673828125E-05,3.11065673828125E-05
0.338134765625,0.3377685546875,1.69525146484375E-05,4.8095703125E-05,3.11431884765625E-05
0.343170166015625,0.34283447265625,1.68548583984375E-05,4.8065185546875E-05,3.12103271484375E-05
0.34820556640625,0.347900390625,1.67755126953125E-05,4.8065185546875E-05,3.12896728515625E-05
0.353240966796875,0.352874755859375,1.66961669921875E-05,4.8065185546875E-05,3.13690185546875E-05
0.3582763671875,0.35791015625,1.6632080078125E-05,4.8095703125E-05,3.1463623046875E-05
0.363311767578125,0.36297607421875,1.65771484375E-05,4.815673828125E-05,3.157958984375E-05
0.36834716796875,0.36798095703125,1.65283203125E-05,4.8248291015625E-05,3.1719970703125E-05
0.373382568359375,0.37298583984375,1.64886474609375E-05,4.8370361328125E-05,3.18817138671875E-05
0.37841796875,0.3780517578125,1.64581298828125E-05,4.8492431640625E-05,3.20343017578125E-05
0.383453369140625,0.38311767578125,1.6436767578125E-05,4.864501953125E-05,3.2208251953125E-05
0.38848876953125,0.388092041015625,1.64337158203125E-05,4.8797607421875E-05,3.23638916015625E-05
0.393524169921875,0.393157958984375,1.64398193359375E-05,4.8980712890625E-05,3.25408935546875E-05
0.3985595703125,0.39813232421875,1.64520263671875E-05,4.91943359375E-05,3.27423095703125E-05
