Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
-0.099945068359375,-0.09979248046875,-4.26055908203125E-06,4.05487060546875E-05,4.48092651367188E-05
-0.09490966796875,-0.094635009765625,-2.6904296875E-06,4.1607666015625E-05,4.4298095703125E-05
-0.089874267578125,-0.089630126953125,-1.58294677734375E-06,4.21905517578125E-05,4.37734985351563E-05
-0.0848388671875,-0.084625244140625,-7.6141357421875E-07,4.251708984375E-05,4.32785034179688E-05
-0.079803466796875,-0.079559326171875,-1.129150390625E-07,4.26788330078125E-05,4.2791748046875E-05
-0.07476806640625,-0.074554443359375,4.05273437500001E-07,4.2755126953125E-05,4.2349853515625E-05
-0.069732666015625,-0.069488525390625,8.35571289062501E-07,4.2755126953125E-05,4.19195556640625E-05
-0.064697265625,-0.064483642578125,1.20086669921875E-06,4.278564453125E-05,4.15847778320313E-05
-0.059661865234375,-0.059478759765625,1.512451171875E-06,4.28466796875E-05,4.1334228515625E-05
-0.05462646484375,-0.054534912109375,1.79168701171875E-06,4.29901123046875E-05,4.11984252929688E-05
-0.049591064453125,-0.049462890625,2.04254150390625E-06,4.315185546875E-05,4.11093139648438E-05
-0.0445556640625,-0.0444366455078125,2.26898193359375E-06,4.345703125E-05,4.11880493164063E-05
-0.039520263671875,-0.0393890380859375,2.4896240234375E-06,4.3853759765625E-05,4.13641357421875E-05
-0.03448486328125,-0.034356689453125,2.70599365234375E-06,4.437255859375E-05,4.16665649414062E-05
-0.029449462890625,-0.02930908203125,2.92999267578125E-06,4.498291015625E-05,4.20529174804688E-05
-0.0244140625,-0.024267578125,3.1671142578125E-06,4.5745849609375E-05,4.25787353515625E-05
-0.019378662109375,-0.01925048828125,3.42315673828125E-06,4.669189453125E-05,4.32687377929687E-05
-0.01434326171875,-0.01422119140625,3.7261962890625E-06,4.77294921875E-05,4.40032958984375E-05
-0.009307861328125,-0.0091888427734375,4.06982421875E-06,4.8980712890625E-05,4.4910888671875E-05
-0.0042724609375,-0.00414428710937501,4.4873046875E-06,5.0323486328125E-05,4.5836181640625E-05
0.000762939453125,0.000894165039062506,4.9591064453125E-06,5.181884765625E-05,4.68597412109375E-05
0.00579833984375,0.005950927734375,5.5511474609375E-06,5.3375244140625E-05,4.78240966796875E-05
0.010833740234375,0.0109954833984375,6.2164306640625E-06,5.499267578125E-05,4.87762451171875E-05
0.015869140625,0.0160247802734375,7.000732421875E-06,5.657958984375E-05,4.9578857421875E-05
0.020904541015625,0.0210540771484375,7.8521728515625E-06,5.8074951171875E-05,5.02227783203125E-05
0.02593994140625,0.0261016845703125,8.7890625E-06,5.938720703125E-05,5.059814453125E-05
0.030975341796875,0.0311492919921875,9.7686767578125E-06,6.0455322265625E-05,5.06866455078125E-05
0.0360107421875,0.036181640625,1.07635498046875E-05,6.121826171875E-05,5.04547119140625E-05
0.041046142578125,0.0411834716796875,1.1737060546875E-05,6.1737060546875E-05,5E-05
0.04608154296875,0.0462158203125,1.2677001953125E-05,6.1981201171875E-05,4.930419921875E-05
0.051116943359375,0.05108642578125,1.35345458984375E-05,6.1981201171875E-05,4.84466552734375E-05
0.05615234375,0.05609130859375,1.43157958984375E-05,6.1859130859375E-05,4.75433349609375E-05
0.061187744140625,0.061187744140625,1.50054931640625E-05,6.1614990234375E-05,4.66094970703125E-05
0.06622314453125,0.066162109375,1.5606689453125E-05,6.1370849609375E-05,4.576416015625E-05
0.071258544921875,0.071197509765625,1.6119384765625E-05,6.1187744140625E-05,4.5068359375E-05
0.0762939453125,0.076202392578125,1.65618896484375E-05,6.11572265625E-05,4.45953369140625E-05
0.081329345703125,0.08123779296875,1.69464111328125E-05,6.1309814453125E-05,4.43634033203125E-05
0.08636474609375,0.0863037109375,1.72821044921875E-05,6.1737060546875E-05,4.44549560546875E-05
0.091400146484375,0.09130859375,1.759033203125E-05,6.25E-05,4.490966796875E-05
0.096435546875,0.0963134765625,1.7901611328125E-05,6.353759765625E-05,4.5635986328125E-05
0.101470947265625,0.10137939453125,1.8218994140625E-05,6.4971923828125E-05,4.67529296875E-05
0.10650634765625,0.106414794921875,1.85943603515625E-05,6.671142578125E-05,4.81170654296875E-05
0.111541748046875,0.1114501953125,1.90399169921875E-05,6.878662109375E-05,4.97467041015625E-05
0.1165771484375,0.116424560546875,1.95770263671875E-05,7.1044921875E-05,5.14678955078125E-05
0.121612548828125,0.121490478515625,2.02239990234375E-05,7.3455810546875E-05,5.32318115234375E-05
0.12664794921875,0.12652587890625,2.0977783203125E-05,7.5897216796875E-05,5.491943359375E-05
0.131683349609375,0.131561279296875,2.1844482421875E-05,7.818603515625E-05,5.6341552734375E-05
0.13671875,0.136566162109375,2.2784423828125E-05,8.026123046875E-05,5.7476806640625E-05
0.141754150390625,0.14166259765625,2.37823486328125E-05,8.197021484375E-05,5.81878662109375E-05
0.14678955078125,0.146636962890625,2.47802734375E-05,8.3251953125E-05,5.84716796875E-05
0.151824951171875,0.15167236328125,2.57476806640625E-05,8.4075927734375E-05,5.83282470703125E-05
0.1568603515625,0.15667724609375,2.66357421875E-05,8.447265625E-05,5.78369140625E-05
0.161895751953125,0.161712646484375,2.74383544921875E-05,8.4381103515625E-05,5.69427490234375E-05
0.16693115234375,0.166748046875,2.81158447265625E-05,8.392333984375E-05,5.58074951171875E-05
0.171966552734375,0.17181396484375,2.86834716796875E-05,8.31298828125E-05,5.44464111328125E-05
0.177001953125,0.176788330078125,2.91168212890625E-05,8.209228515625E-05,5.29754638671875E-05
0.182037353515625,0.181854248046875,2.9443359375E-05,8.0810546875E-05,5.13671875E-05
0.18707275390625,0.1868896484375,2.96661376953125E-05,7.9437255859375E-05,4.97711181640625E-05
0.192108154296875,0.19189453125,2.9791259765625E-05,7.794189453125E-05,4.8150634765625E-05
0.1971435546875,0.1968994140625,2.9827880859375E-05,7.6446533203125E-05,4.661865234375E-05
0.202178955078125,0.20196533203125,2.98004150390625E-05,7.4920654296875E-05,4.51202392578125E-05
0.20721435546875,0.206939697265625,2.97119140625E-05,7.342529296875E-05,4.371337890625E-05
0.212249755859375,0.212005615234375,2.9571533203125E-05,7.1990966796875E-05,4.241943359375E-05
0.21728515625,0.217041015625,2.938232421875E-05,7.0648193359375E-05,4.1265869140625E-05
0.222320556640625,0.2220458984375,2.9156494140625E-05,6.9366455078125E-05,4.02099609375E-05
0.22735595703125,0.227142333984375,2.8900146484375E-05,6.8145751953125E-05,3.924560546875E-05
0.232391357421875,0.232086181640625,2.86224365234375E-05,6.6986083984375E-05,3.83636474609375E-05
0.2374267578125,0.23712158203125,2.83233642578125E-05,6.5887451171875E-05,3.75640869140625E-05
0.242462158203125,0.2421875,2.80120849609375E-05,6.4849853515625E-05,3.68377685546875E-05
0.24749755859375,0.247222900390625,2.76763916015625E-05,6.3873291015625E-05,3.61968994140625E-05
0.252532958984375,0.2523193359375,2.73345947265625E-05,6.2896728515625E-05,3.55621337890625E-05
0.257568359375,0.257293701171875,2.69805908203125E-05,6.201171875E-05,3.50311279296875E-05
0.262603759765625,0.2623291015625,2.6629638671875E-05,6.11572265625E-05,3.4527587890625E-05
0.26763916015625,0.267333984375,2.62725830078125E-05,6.036376953125E-05,3.40911865234375E-05
0.272674560546875,0.272369384765625,2.5927734375E-05,5.963134765625E-05,3.370361328125E-05
0.2777099609375,0.277374267578125,2.559814453125E-05,5.8929443359375E-05,3.3331298828125E-05
0.282745361328125,0.28240966796875,2.52685546875E-05,5.828857421875E-05,3.302001953125E-05
0.28778076171875,0.28741455078125,2.49481201171875E-05,5.77392578125E-05,3.27911376953125E-05
0.292816162109375,0.292510986328125,2.46490478515625E-05,5.7220458984375E-05,3.25714111328125E-05
0.2978515625,0.297515869140625,2.435302734375E-05,5.6732177734375E-05,3.2379150390625E-05
0.302886962890625,0.30255126953125,2.40753173828125E-05,5.62744140625E-05,3.21990966796875E-05
0.30792236328125,0.307586669921875,2.38128662109375E-05,5.584716796875E-05,3.20343017578125E-05
0.312957763671875,0.312591552734375,2.3565673828125E-05,5.548095703125E-05,3.1915283203125E-05
0.3179931640625,0.31768798828125,2.332763671875E-05,5.511474609375E-05,3.1787109375E-05
0.323028564453125,0.322723388671875,2.3101806640625E-05,5.4840087890625E-05,3.173828125E-05
0.32806396484375,0.327728271484375,2.288818359375E-05,5.45654296875E-05,3.167724609375E-05
0.333099365234375,0.332733154296875,2.26806640625E-05,5.4351806640625E-05,3.1671142578125E-05
0.338134765625,0.337738037109375,2.24945068359375E-05,5.413818359375E-05,3.16436767578125E-05
0.343170166015625,0.342803955078125,2.2320556640625E-05,5.3985595703125E-05,3.16650390625E-05
0.34820556640625,0.34783935546875,2.2161865234375E-05,5.3863525390625E-05,3.170166015625E-05
0.353240966796875,0.35284423828125,2.20123291015625E-05,5.377197265625E-05,3.17596435546875E-05
0.3582763671875,0.357940673828125,2.18719482421875E-05,5.3680419921875E-05,3.18084716796875E-05
0.363311767578125,0.362945556640625,2.1746826171875E-05,5.364990234375E-05,3.1903076171875E-05
0.36834716796875,0.36798095703125,2.1636962890625E-05,5.3619384765625E-05,3.1982421875E-05
0.373382568359375,0.37298583984375,2.15240478515625E-05,5.364990234375E-05,3.21258544921875E-05
0.37841796875,0.37799072265625,2.14324951171875E-05,5.3680419921875E-05,3.22479248046875E-05
0.383453369140625,0.38311767578125,2.135009765625E-05,5.3741455078125E-05,3.2391357421875E-05
0.38848876953125,0.38812255859375,2.1282958984375E-05,5.3802490234375E-05,3.251953125E-05
0.393524169921875,0.393157958984375,2.12371826171875E-05,5.3924560546875E-05,3.26873779296875E-05
0.3985595703125,0.398162841796875,2.11944580078125E-05,5.4046630859375E-05,3.28521728515625E-05
