Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
0.212249755859375,0.21209716796875,7.3822021484375E-06,3.6431884765625E-05,2.90496826171875E-05
0.21728515625,0.21710205078125,7.305908203125E-06,3.624267578125E-05,2.8936767578125E-05
0.222320556640625,0.222137451171875,7.2357177734375E-06,3.60809326171875E-05,2.884521484375E-05
0.22735595703125,0.227142333984375,7.177734375E-06,3.59588623046875E-05,2.87811279296875E-05
0.232391357421875,0.232208251953125,7.12890625E-06,3.5845947265625E-05,2.8717041015625E-05
0.2374267578125,0.2371826171875,7.086181640625E-06,3.57696533203125E-05,2.86834716796875E-05
0.242462158203125,0.24224853515625,7.04345703125E-06,3.56903076171875E-05,2.86468505859375E-05
0.24749755859375,0.24725341796875,7.0098876953125E-06,3.56414794921875E-05,2.8631591796875E-05
0.252532958984375,0.252349853515625,6.9793701171875E-06,3.55926513671875E-05,2.861328125E-05
0.257568359375,0.257354736328125,6.9488525390625E-06,3.55712890625E-05,2.86224365234375E-05
0.262603759765625,0.2623291015625,6.9244384765625E-06,3.55499267578125E-05,2.862548828125E-05
0.26763916015625,0.2674560546875,6.903076171875E-06,3.5552978515625E-05,2.864990234375E-05
0.272674560546875,0.27239990234375,6.8878173828125E-06,3.55499267578125E-05,2.8662109375E-05
0.2777099609375,0.277435302734375,6.8695068359375E-06,3.55743408203125E-05,2.8704833984375E-05
0.282745361328125,0.282470703125,6.8572998046875E-06,3.56048583984375E-05,2.874755859375E-05
0.28778076171875,0.28753662109375,6.8511962890625E-06,3.568115234375E-05,2.88299560546875E-05
0.292816162109375,0.29254150390625,6.84814453125E-06,3.57391357421875E-05,2.88909912109375E-05
0.2978515625,0.297576904296875,6.84814453125E-06,3.5809326171875E-05,2.8961181640625E-05
0.302886962890625,0.302642822265625,6.8450927734375E-06,3.5888671875E-05,2.90435791015625E-05
0.30792236328125,0.307647705078125,6.8511962890625E-06,3.597412109375E-05,2.91229248046875E-05
0.312957763671875,0.31268310546875,6.866455078125E-06,3.60504150390625E-05,2.91839599609375E-05
0.3179931640625,0.317718505859375,6.8817138671875E-06,3.6151123046875E-05,2.92694091796875E-05
0.323028564453125,0.322723388671875,6.8939208984375E-06,3.62640380859375E-05,2.93701171875E-05
0.32806396484375,0.3277587890625,6.915283203125E-06,3.63861083984375E-05,2.94708251953125E-05
0.333099365234375,0.332794189453125,6.9366455078125E-06,3.65386962890625E-05,2.960205078125E-05
0.338134765625,0.337799072265625,6.964111328125E-06,3.66912841796875E-05,2.97271728515625E-05
0.343170166015625,0.34283447265625,6.99462890625E-06,3.68621826171875E-05,2.98675537109375E-05
0.34820556640625,0.347900390625,7.03125E-06,3.70269775390625E-05,2.99957275390625E-05
0.353240966796875,0.35296630859375,7.0709228515625E-06,3.72314453125E-05,3.01605224609375E-05
0.3582763671875,0.357940673828125,7.110595703125E-06,3.7420654296875E-05,3.031005859375E-05
0.363311767578125,0.362945556640625,7.16552734375E-06,3.76495361328125E-05,3.04840087890625E-05
0.36834716796875,0.36798095703125,7.2235107421875E-06,3.78814697265625E-05,3.0657958984375E-05
0.373382568359375,0.373016357421875,7.28759765625E-06,3.81378173828125E-05,3.08502197265625E-05
0.37841796875,0.3780517578125,7.36083984375E-06,3.83941650390625E-05,3.10333251953125E-05
0.383453369140625,0.38311767578125,7.4371337890625E-06,3.86749267578125E-05,3.123779296875E-05
0.38848876953125,0.3880615234375,7.525634765625E-06,3.896484375E-05,3.1439208984375E-05
0.393524169921875,0.393157958984375,7.6263427734375E-06,3.92669677734375E-05,3.1640625E-05
0.3985595703125,0.398162841796875,7.7362060546875E-06,3.95843505859375E-05,3.184814453125E-05
